game_id,team_id,HoA,won,settled_in,goals,shots,hits,pim,powerPlayOpportunities,powerPlayGoals,faceOffWinPercentage,giveaways,takeaways,blocked,startRinkSide
2003021167,9,away,False,OT,2.0,30.0,45.0,6.0,2.0,0.0,,4.0,7.0,14.0,left
2003021184,26,away,False,REG,1.0,20.0,21.0,6.0,3.0,1.0,,5.0,10.0,13.0,left
2003021199,26,home,False,REG,0.0,22.0,12.0,14.0,4.0,0.0,,17.0,4.0,8.0,left
2003021205,4,home,False,REG,1.0,40.0,13.0,4.0,4.0,0.0,,9.0,4.0,11.0,left
2005020021,5,away,False,OT,2.0,30.0,8.0,21.0,7.0,2.0,,2.0,6.0,24.0,left
2005020030,3,away,False,OT,2.0,35.0,12.0,12.0,8.0,1.0,,7.0,5.0,10.0,right
2005020049,9,away,True,REG,4.0,32.0,20.0,15.0,8.0,1.0,,13.0,17.0,12.0,left
2005020053,26,home,True,REG,3.0,35.0,19.0,17.0,10.0,2.0,,13.0,5.0,12.0,left
2005020054,15,away,False,REG,2.0,28.0,7.0,16.0,6.0,0.0,,5.0,4.0,17.0,left
2005020064,27,home,False,OT,4.0,31.0,21.0,10.0,10.0,3.0,,5.0,2.0,6.0,
2005020079,18,away,True,REG,4.0,24.0,12.0,10.0,7.0,0.0,,20.0,3.0,16.0,right
2005020110,17,home,True,REG,3.0,39.0,14.0,8.0,8.0,3.0,,13.0,10.0,8.0,left
2005020125,16,home,True,REG,4.0,32.0,18.0,18.0,5.0,1.0,,3.0,3.0,7.0,left
2005020135,21,home,True,REG,5.0,32.0,16.0,21.0,6.0,1.0,,7.0,18.0,17.0,left
2005020147,9,home,True,OT,4.0,42.0,23.0,12.0,8.0,2.0,,13.0,7.0,12.0,right
2005020160,9,away,True,REG,8.0,33.0,24.0,19.0,8.0,1.0,,3.0,5.0,11.0,left
2005020164,12,away,True,REG,5.0,33.0,5.0,14.0,8.0,3.0,,5.0,2.0,13.0,right
2005020226,10,home,True,REG,6.0,34.0,17.0,18.0,10.0,2.0,,7.0,5.0,13.0,left
2005020233,5,away,False,REG,0.0,26.0,13.0,12.0,3.0,0.0,,11.0,5.0,8.0,
2005020282,24,home,False,REG,2.0,32.0,9.0,33.0,5.0,1.0,,5.0,11.0,8.0,right
2005020320,26,away,True,REG,6.0,28.0,13.0,18.0,9.0,2.0,,11.0,3.0,22.0,right
2005020329,30,home,False,REG,3.0,25.0,7.0,11.0,7.0,2.0,,8.0,4.0,5.0,left
2005020334,28,away,False,REG,2.0,22.0,22.0,4.0,5.0,1.0,,5.0,12.0,15.0,left
2005020338,24,home,True,REG,3.0,29.0,14.0,14.0,3.0,1.0,,9.0,14.0,6.0,right
2005020372,14,home,True,REG,2.0,24.0,13.0,10.0,6.0,1.0,,8.0,6.0,13.0,right
2005020380,11,home,False,REG,0.0,28.0,20.0,22.0,8.0,0.0,,19.0,17.0,4.0,
2005020401,23,home,True,REG,5.0,39.0,19.0,14.0,8.0,2.0,,3.0,6.0,16.0,left
2005020437,16,away,True,OT,4.0,32.0,21.0,23.0,4.0,0.0,,4.0,5.0,10.0,
2005020444,2,home,False,REG,3.0,35.0,27.0,22.0,6.0,1.0,,17.0,9.0,13.0,right
2005020462,6,away,True,REG,3.0,28.0,8.0,8.0,1.0,0.0,,6.0,2.0,10.0,left
2005020463,22,home,True,REG,5.0,28.0,17.0,14.0,8.0,2.0,,17.0,10.0,17.0,right
2005020472,13,away,False,REG,1.0,28.0,18.0,6.0,2.0,0.0,,3.0,1.0,10.0,
2005020490,3,home,False,REG,1.0,31.0,15.0,24.0,6.0,0.0,,11.0,7.0,16.0,left
2005020494,18,home,True,REG,3.0,27.0,15.0,10.0,5.0,2.0,,6.0,13.0,22.0,right
2005020497,1,away,False,REG,2.0,27.0,23.0,20.0,8.0,1.0,,9.0,5.0,13.0,right
2005020501,22,away,True,REG,7.0,37.0,15.0,18.0,6.0,2.0,,7.0,1.0,16.0,left
2005020504,14,away,False,REG,2.0,32.0,17.0,10.0,7.0,1.0,,13.0,10.0,19.0,left
2005020519,16,home,False,OT,2.0,31.0,26.0,24.0,3.0,0.0,,6.0,11.0,15.0,left
2005020549,22,home,False,REG,2.0,30.0,11.0,6.0,4.0,0.0,,24.0,5.0,16.0,right
2005020602,23,away,True,REG,3.0,17.0,22.0,19.0,6.0,0.0,,6.0,3.0,10.0,left
2005020603,27,away,False,REG,0.0,29.0,14.0,14.0,7.0,0.0,,10.0,5.0,9.0,left
2005020606,2,away,False,REG,1.0,29.0,12.0,16.0,4.0,0.0,,4.0,5.0,21.0,left
2005020608,18,home,False,REG,1.0,30.0,17.0,16.0,4.0,1.0,,7.0,14.0,9.0,right
2005020616,22,home,False,REG,2.0,38.0,13.0,10.0,5.0,0.0,,19.0,9.0,6.0,right
2005020621,26,away,False,REG,2.0,29.0,20.0,10.0,7.0,1.0,,6.0,2.0,9.0,right
2005020621,28,home,True,REG,3.0,25.0,25.0,14.0,5.0,1.0,,9.0,2.0,19.0,right
2005020660,28,away,False,REG,2.0,25.0,18.0,10.0,7.0,1.0,,13.0,17.0,9.0,left
2005020689,3,away,True,REG,4.0,25.0,7.0,10.0,5.0,1.0,,4.0,1.0,11.0,right
2005020718,9,home,True,REG,4.0,22.0,22.0,18.0,6.0,1.0,,14.0,4.0,16.0,right
2005020737,22,away,True,REG,6.0,26.0,5.0,14.0,10.0,2.0,,8.0,6.0,11.0,right
2005020738,15,away,False,REG,2.0,34.0,17.0,14.0,6.0,2.0,,6.0,2.0,6.0,right
2005020739,5,away,False,OT,3.0,16.0,26.0,12.0,3.0,0.0,,9.0,11.0,19.0,right
2005020746,30,home,True,REG,5.0,27.0,7.0,18.0,5.0,0.0,,9.0,4.0,8.0,left
2005020754,17,away,False,OT,1.0,28.0,14.0,12.0,7.0,1.0,,21.0,9.0,12.0,left
2005020773,15,away,False,REG,3.0,29.0,23.0,10.0,4.0,2.0,,9.0,6.0,15.0,right
2005020785,8,away,False,REG,1.0,17.0,17.0,16.0,2.0,0.0,,5.0,5.0,11.0,right
2005020791,29,away,True,OT,1.0,19.0,6.0,12.0,4.0,0.0,,19.0,12.0,18.0,right
2005020817,23,home,True,REG,7.0,38.0,16.0,34.0,11.0,5.0,,8.0,5.0,7.0,left
2005020840,25,away,True,REG,5.0,30.0,22.0,19.0,8.0,3.0,,1.0,1.0,11.0,
2005020843,12,home,False,REG,3.0,37.0,10.0,14.0,9.0,2.0,,4.0,5.0,13.0,left
2005020865,2,home,False,REG,3.0,35.0,16.0,20.0,6.0,1.0,,12.0,11.0,13.0,right
2005020867,14,home,False,REG,2.0,34.0,19.0,33.0,8.0,2.0,,12.0,11.0,12.0,right
2005020874,9,away,True,REG,4.0,26.0,16.0,14.0,4.0,2.0,,3.0,2.0,9.0,right
2005020885,19,away,False,REG,1.0,21.0,22.0,20.0,7.0,0.0,,9.0,1.0,20.0,left
2005020895,10,home,False,REG,2.0,24.0,36.0,6.0,5.0,0.0,,12.0,7.0,10.0,left
2005020906,25,away,True,REG,7.0,28.0,15.0,12.0,7.0,2.0,,5.0,3.0,13.0,left
2005020907,21,away,False,REG,3.0,29.0,10.0,16.0,6.0,1.0,,6.0,5.0,10.0,left
2005020988,29,home,False,REG,2.0,24.0,12.0,10.0,6.0,1.0,,6.0,4.0,10.0,right
2005021001,19,away,False,REG,1.0,24.0,14.0,27.0,8.0,1.0,,18.0,3.0,14.0,left
2005021048,2,home,True,REG,5.0,33.0,22.0,31.0,3.0,1.0,,12.0,12.0,13.0,right
2005021048,11,away,False,REG,1.0,22.0,23.0,15.0,6.0,1.0,,9.0,8.0,12.0,right
2005021061,8,away,True,REG,6.0,25.0,16.0,13.0,7.0,3.0,,2.0,0.0,10.0,right
2005021063,13,away,True,OT,3.0,48.0,13.0,12.0,4.0,2.0,,10.0,4.0,3.0,right
2005021073,30,away,True,REG,3.0,16.0,8.0,10.0,5.0,0.0,,26.0,12.0,14.0,right
2005021083,8,home,True,OT,3.0,33.0,18.0,16.0,10.0,1.0,,9.0,19.0,18.0,left
2005021103,19,away,False,REG,1.0,35.0,13.0,26.0,5.0,1.0,,10.0,5.0,14.0,right
2005021112,7,away,True,OT,2.0,36.0,31.0,14.0,5.0,1.0,,16.0,6.0,15.0,left
2005021124,26,away,False,REG,2.0,18.0,3.0,13.0,3.0,0.0,,6.0,4.0,13.0,right
2005021129,1,home,True,REG,6.0,27.0,15.0,12.0,7.0,3.0,,9.0,5.0,16.0,right
2005021179,27,away,False,REG,4.0,4.0,17.0,23.0,8.0,1.0,,4.0,7.0,10.0,left
2005021220,26,away,True,REG,4.0,29.0,12.0,14.0,5.0,2.0,,5.0,2.0,14.0,right
2006020011,20,away,False,REG,1.0,32.0,9.0,24.0,9.0,0.0,,22.0,12.0,8.0,right
2006020024,17,away,True,REG,2.0,26.0,17.0,13.0,2.0,0.0,,3.0,0.0,7.0,right
2006020030,24,away,True,REG,2.0,25.0,23.0,24.0,5.0,2.0,,4.0,5.0,7.0,
2006020042,8,away,True,REG,3.0,23.0,15.0,16.0,4.0,0.0,,6.0,2.0,16.0,left
2006020044,13,home,True,REG,6.0,31.0,17.0,16.0,4.0,1.0,,7.0,8.0,15.0,left
2006020046,24,home,False,OT,4.0,50.0,12.0,6.0,6.0,2.0,,10.0,7.0,10.0,right
2006020074,14,home,False,REG,1.0,35.0,21.0,21.0,3.0,0.0,,15.0,11.0,10.0,right
2006020100,13,home,True,REG,3.0,26.0,27.0,12.0,5.0,1.0,,9.0,7.0,10.0,left
2006020112,5,home,True,REG,5.0,34.0,16.0,41.0,9.0,3.0,,5.0,4.0,14.0,right
2006020113,23,away,True,OT,4.0,46.0,9.0,19.0,7.0,0.0,,9.0,5.0,8.0,right
2006020130,17,home,True,REG,2.0,39.0,27.0,8.0,2.0,1.0,,12.0,9.0,6.0,left
2006020167,2,home,True,REG,5.0,24.0,20.0,10.0,8.0,3.0,,12.0,7.0,13.0,right
2006020242,21,away,False,REG,0.0,42.0,5.0,11.0,7.0,0.0,,8.0,5.0,9.0,right
2006020243,28,away,True,REG,2.0,18.0,18.0,10.0,4.0,0.0,,5.0,3.0,11.0,
2006020253,21,home,False,REG,1.0,34.0,14.0,23.0,6.0,0.0,,9.0,7.0,17.0,left
2006020312,30,away,False,REG,2.0,38.0,12.0,16.0,4.0,0.0,,20.0,9.0,13.0,left
2006020319,1,away,False,REG,1.0,15.0,16.0,4.0,6.0,0.0,,12.0,4.0,4.0,
2006020326,1,away,False,REG,2.0,25.0,12.0,17.0,6.0,1.0,,3.0,8.0,3.0,right
2006020339,3,away,True,OT,2.0,30.0,28.0,14.0,6.0,0.0,,1.0,0.0,20.0,right
2006020377,29,away,False,REG,1.0,19.0,20.0,8.0,5.0,1.0,,6.0,4.0,10.0,left
2006020389,30,away,False,OT,3.0,35.0,23.0,14.0,7.0,0.0,,13.0,6.0,11.0,left
2006020426,3,away,True,REG,3.0,29.0,28.0,10.0,4.0,1.0,,12.0,3.0,21.0,right
2006020445,4,home,False,REG,1.0,16.0,16.0,12.0,4.0,0.0,,16.0,10.0,15.0,left
2006020462,9,away,False,REG,0.0,22.0,10.0,17.0,3.0,0.0,,5.0,6.0,11.0,right
2006020478,5,away,False,REG,3.0,34.0,16.0,34.0,7.0,0.0,,16.0,10.0,14.0,left
2006020483,19,away,False,OT,2.0,35.0,12.0,16.0,6.0,1.0,,1.0,3.0,17.0,right
2006020486,28,home,True,REG,4.0,29.0,20.0,21.0,6.0,2.0,,11.0,5.0,9.0,right
2006020528,7,away,False,OT,2.0,23.0,12.0,4.0,3.0,0.0,,13.0,5.0,17.0,right
2006020532,16,away,False,REG,2.0,19.0,22.0,12.0,5.0,0.0,,4.0,15.0,19.0,left
2006020593,5,home,True,REG,3.0,37.0,17.0,12.0,5.0,1.0,,10.0,2.0,24.0,right
2006020618,1,away,True,REG,3.0,29.0,16.0,6.0,3.0,0.0,,15.0,5.0,18.0,right
2006020627,29,away,False,REG,2.0,19.0,14.0,25.0,7.0,2.0,,6.0,4.0,11.0,right
2006020638,10,home,False,REG,1.0,30.0,30.0,12.0,2.0,0.0,,8.0,6.0,15.0,left
2006020648,16,home,False,REG,1.0,35.0,17.0,16.0,3.0,0.0,,2.0,3.0,11.0,left
2006020651,10,away,True,REG,4.0,28.0,25.0,21.0,4.0,1.0,,14.0,3.0,15.0,right
2006020697,18,away,False,REG,3.0,17.0,24.0,4.0,2.0,0.0,,6.0,2.0,16.0,left
2006020702,15,away,True,REG,5.0,30.0,33.0,6.0,3.0,1.0,,11.0,4.0,15.0,left
2006020721,16,away,False,REG,3.0,30.0,13.0,17.0,5.0,1.0,,4.0,3.0,10.0,right
2006020725,20,away,True,REG,4.0,23.0,26.0,28.0,5.0,1.0,,14.0,12.0,12.0,right
2006020768,3,home,False,REG,1.0,38.0,18.0,14.0,2.0,1.0,,7.0,6.0,29.0,left
2006020784,2,away,True,REG,4.0,27.0,15.0,10.0,4.0,1.0,,17.0,6.0,25.0,left
2006020806,5,home,True,REG,4.0,26.0,14.0,15.0,7.0,1.0,,10.0,3.0,5.0,right
2006020883,20,home,True,REG,5.0,30.0,23.0,8.0,6.0,2.0,,13.0,13.0,14.0,left
2006020885,16,away,False,REG,1.0,22.0,30.0,11.0,1.0,0.0,,7.0,6.0,16.0,left
2006020891,23,home,True,REG,5.0,20.0,20.0,4.0,4.0,1.0,,6.0,4.0,4.0,left
2006020893,18,home,True,REG,4.0,35.0,12.0,8.0,4.0,0.0,,6.0,9.0,16.0,right
2006020900,3,away,False,REG,1.0,36.0,30.0,15.0,2.0,0.0,,12.0,3.0,14.0,right
2006020926,3,home,False,REG,2.0,42.0,16.0,9.0,5.0,1.0,,11.0,5.0,7.0,left
2006020931,28,away,False,REG,4.0,37.0,15.0,13.0,7.0,1.0,,9.0,5.0,8.0,left
2006020945,15,home,False,OT,5.0,33.0,20.0,6.0,5.0,3.0,,7.0,7.0,12.0,left
2006021016,17,home,True,OT,3.0,54.0,15.0,4.0,3.0,0.0,,22.0,13.0,9.0,left
2006021020,4,home,True,REG,4.0,29.0,16.0,15.0,4.0,0.0,,20.0,12.0,21.0,left
2006021054,4,home,True,REG,3.0,36.0,14.0,10.0,2.0,1.0,,9.0,11.0,24.0,left
2006021066,14,home,False,REG,2.0,37.0,21.0,11.0,5.0,0.0,,15.0,12.0,4.0,right
2006021090,29,home,True,REG,5.0,30.0,12.0,17.0,7.0,2.0,,6.0,6.0,11.0,right
2006021092,2,away,False,OT,3.0,24.0,21.0,12.0,2.0,0.0,,8.0,7.0,20.0,right
2006021100,18,away,False,REG,0.0,20.0,10.0,16.0,4.0,0.0,,3.0,1.0,10.0,left
2006021137,3,away,False,REG,4.0,32.0,25.0,16.0,6.0,1.0,,10.0,10.0,13.0,left
2006021171,4,home,False,REG,4.0,37.0,18.0,4.0,5.0,1.0,,18.0,14.0,15.0,left
2006021191,18,home,False,OT,2.0,31.0,16.0,6.0,4.0,0.0,,9.0,9.0,15.0,right
2006021200,1,away,True,REG,3.0,33.0,7.0,13.0,6.0,2.0,,11.0,6.0,11.0,left
2006021216,26,home,True,REG,3.0,35.0,16.0,39.0,8.0,1.0,,5.0,5.0,7.0,left
2006021219,8,away,False,REG,5.0,26.0,34.0,16.0,4.0,2.0,,13.0,3.0,12.0,left
2007020011,30,home,True,REG,1.0,24.0,11.0,17.0,4.0,0.0,,4.0,7.0,14.0,left
2007020059,21,away,False,REG,1.0,25.0,18.0,8.0,4.0,0.0,,0.0,1.0,7.0,right
2007020075,28,home,False,REG,1.0,27.0,16.0,8.0,5.0,0.0,,12.0,7.0,11.0,right
2007020077,17,away,True,REG,4.0,30.0,27.0,12.0,2.0,0.0,,10.0,9.0,8.0,left
2007020090,4,home,True,REG,4.0,18.0,20.0,19.0,4.0,1.0,,11.0,2.0,9.0,left
2007020095,20,home,True,REG,4.0,29.0,15.0,23.0,5.0,2.0,,6.0,13.0,14.0,left
2007020108,5,away,True,REG,2.0,22.0,13.0,16.0,5.0,1.0,,3.0,6.0,17.0,left
2007020113,17,away,True,REG,5.0,42.0,19.0,12.0,3.0,0.0,,1.0,3.0,11.0,
2007020113,27,home,False,REG,2.0,21.0,16.0,6.0,6.0,0.0,,4.0,6.0,12.0,
2007020118,8,home,True,REG,6.0,20.0,31.0,8.0,7.0,2.0,,15.0,12.0,22.0,left
2007020120,5,home,True,REG,1.0,22.0,23.0,8.0,5.0,1.0,,7.0,6.0,13.0,right
2007020126,14,away,False,REG,3.0,29.0,15.0,23.0,3.0,0.0,,8.0,4.0,18.0,left
2007020128,4,away,False,REG,3.0,23.0,21.0,8.0,2.0,1.0,,5.0,4.0,17.0,left
2007020217,16,home,True,REG,5.0,35.0,16.0,19.0,2.0,0.0,,6.0,7.0,9.0,left
2007020238,4,home,True,REG,5.0,30.0,11.0,44.0,7.0,4.0,,5.0,9.0,17.0,left
2007020277,23,home,True,REG,6.0,31.0,13.0,23.0,9.0,3.0,,8.0,7.0,7.0,left
2007020369,24,away,False,REG,1.0,22.0,17.0,28.0,5.0,0.0,,24.0,10.0,8.0,right
2007020390,28,away,True,REG,3.0,28.0,19.0,4.0,4.0,0.0,,4.0,11.0,12.0,left
2007020393,18,away,False,REG,1.0,35.0,26.0,8.0,5.0,0.0,,9.0,9.0,12.0,left
2007020399,9,away,True,REG,5.0,32.0,16.0,7.0,4.0,1.0,,3.0,5.0,5.0,left
2007020404,26,away,False,REG,1.0,29.0,29.0,4.0,2.0,1.0,,1.0,1.0,8.0,
2007020417,25,home,False,REG,2.0,25.0,19.0,25.0,6.0,1.0,,12.0,9.0,13.0,left
2007020426,18,home,True,REG,4.0,33.0,15.0,20.0,10.0,1.0,,5.0,6.0,10.0,right
2007020435,15,home,True,REG,3.0,24.0,31.0,11.0,3.0,1.0,,20.0,8.0,12.0,left
2007020442,8,home,False,OT,2.0,30.0,37.0,10.0,3.0,1.0,,27.0,10.0,22.0,left
2007020474,17,home,True,REG,5.0,46.0,15.0,6.0,6.0,3.0,,2.0,5.0,5.0,left
2007020487,9,away,True,REG,3.0,27.0,14.0,8.0,3.0,1.0,,6.0,2.0,11.0,right
2007020510,28,home,False,OT,2.0,38.0,19.0,27.0,9.0,1.0,,15.0,8.0,22.0,right
2007020512,4,away,False,REG,2.0,22.0,17.0,21.0,7.0,1.0,,4.0,1.0,12.0,right
2007020536,9,away,True,REG,5.0,24.0,22.0,6.0,3.0,1.0,,14.0,4.0,10.0,right
2007020543,25,home,True,REG,8.0,33.0,18.0,8.0,5.0,2.0,,19.0,11.0,7.0,left
2007020567,28,away,True,REG,5.0,29.0,14.0,12.0,3.0,1.0,,7.0,12.0,9.0,right
2007020574,26,away,True,OT,3.0,36.0,9.0,6.0,5.0,1.0,,4.0,2.0,14.0,left
2007020599,18,home,True,REG,5.0,30.0,20.0,19.0,3.0,2.0,,15.0,20.0,15.0,right
2007020618,27,home,True,OT,2.0,34.0,20.0,6.0,4.0,1.0,,2.0,6.0,6.0,
2007020622,7,away,False,REG,2.0,39.0,14.0,2.0,5.0,0.0,,9.0,7.0,7.0,
2007020626,24,home,True,REG,5.0,37.0,15.0,13.0,3.0,2.0,,9.0,6.0,11.0,right
2007020632,13,home,False,REG,1.0,28.0,18.0,12.0,1.0,0.0,,5.0,2.0,6.0,left
2007020635,27,away,True,REG,3.0,31.0,11.0,10.0,4.0,1.0,,18.0,13.0,11.0,left
2007020636,23,home,True,OT,2.0,45.0,11.0,2.0,7.0,0.0,,10.0,9.0,9.0,left
2007020642,4,away,True,REG,6.0,30.0,29.0,14.0,7.0,3.0,,2.0,6.0,16.0,left
2007020666,4,away,True,REG,6.0,32.0,27.0,29.0,3.0,1.0,,15.0,7.0,19.0,left
2007020684,25,away,False,REG,2.0,24.0,19.0,17.0,3.0,0.0,,9.0,5.0,6.0,right
2007020710,4,away,True,REG,5.0,32.0,24.0,15.0,6.0,3.0,,9.0,8.0,17.0,right
2007020722,12,away,True,OT,3.0,29.0,15.0,7.0,2.0,1.0,,10.0,7.0,13.0,right
2007020826,27,home,False,REG,1.0,27.0,19.0,20.0,7.0,1.0,,3.0,1.0,18.0,
2007020832,26,away,False,REG,2.0,28.0,12.0,17.0,5.0,0.0,,2.0,1.0,11.0,right
2007020848,13,away,False,REG,3.0,25.0,14.0,10.0,2.0,0.0,,6.0,1.0,13.0,right
2007020852,6,home,False,REG,2.0,34.0,24.0,8.0,3.0,0.0,,8.0,4.0,9.0,right
2007020862,1,home,True,OT,3.0,31.0,15.0,10.0,6.0,0.0,,8.0,6.0,8.0,right
2007020877,17,home,False,REG,1.0,21.0,23.0,14.0,4.0,1.0,,8.0,5.0,12.0,left
2007020887,18,home,True,OT,2.0,44.0,15.0,2.0,8.0,1.0,,8.0,7.0,9.0,right
2007020899,28,away,False,REG,2.0,30.0,16.0,33.0,5.0,0.0,,10.0,6.0,18.0,right
2007020907,22,away,False,REG,4.0,36.0,16.0,7.0,4.0,1.0,,3.0,6.0,11.0,right
2007020959,28,away,True,REG,4.0,32.0,17.0,9.0,5.0,2.0,,0.0,3.0,2.0,right
2007020981,8,home,True,REG,2.0,25.0,25.0,6.0,6.0,2.0,,16.0,14.0,18.0,left
2007020982,15,home,False,REG,2.0,28.0,20.0,4.0,5.0,0.0,,14.0,12.0,7.0,left
2007020992,23,away,False,REG,1.0,10.0,13.0,32.0,4.0,0.0,,0.0,5.0,6.0,left
2007020997,8,away,False,REG,4.0,31.0,29.0,22.0,7.0,0.0,,7.0,1.0,9.0,right
2007021016,14,away,False,REG,2.0,20.0,12.0,26.0,2.0,0.0,,9.0,4.0,13.0,left
2007021020,27,home,False,REG,2.0,39.0,28.0,14.0,6.0,1.0,,1.0,7.0,10.0,
2007021030,10,home,False,REG,1.0,43.0,28.0,8.0,5.0,1.0,,11.0,10.0,10.0,left
2007021041,22,away,True,OT,6.0,25.0,19.0,18.0,3.0,1.0,,6.0,1.0,9.0,left
2007021053,17,home,True,REG,3.0,47.0,23.0,8.0,2.0,0.0,,7.0,7.0,9.0,left
2007021073,7,home,True,REG,7.0,31.0,21.0,48.0,10.0,1.0,,9.0,6.0,11.0,right
2007021090,20,away,True,REG,4.0,27.0,18.0,17.0,3.0,1.0,,0.0,4.0,9.0,left
2007021100,15,away,True,REG,4.0,21.0,23.0,12.0,3.0,1.0,,4.0,8.0,15.0,right
2007021146,29,away,False,REG,0.0,36.0,16.0,27.0,6.0,0.0,,4.0,4.0,11.0,right
2007021176,16,away,True,REG,4.0,19.0,20.0,42.0,4.0,0.0,,3.0,3.0,17.0,right
2007021197,6,away,False,OT,2.0,27.0,8.0,4.0,4.0,1.0,,3.0,0.0,9.0,right
2008020029,22,home,True,REG,3.0,19.0,15.0,16.0,3.0,1.0,,21.0,9.0,12.0,right
2008020030,24,home,False,REG,2.0,35.0,28.0,48.0,4.0,0.0,,13.0,6.0,7.0,right
2008020044,3,home,False,REG,1.0,20.0,16.0,26.0,5.0,0.0,,6.0,9.0,9.0,left
2008020058,29,home,True,REG,5.0,28.0,30.0,17.0,4.0,2.0,,2.0,3.0,15.0,right
2008020065,9,home,False,REG,2.0,23.0,25.0,4.0,5.0,1.0,,11.0,7.0,12.0,right
2008020099,9,home,False,REG,3.0,30.0,34.0,11.0,7.0,2.0,,11.0,10.0,8.0,right
2008020128,10,home,False,REG,2.0,39.0,8.0,10.0,6.0,2.0,,14.0,2.0,11.0,left
2008020165,21,home,False,REG,3.0,36.0,17.0,4.0,3.0,0.0,,12.0,11.0,12.0,left
2008020194,11,away,True,OT,5.0,26.0,16.0,8.0,3.0,2.0,,8.0,0.0,10.0,right
2008020251,26,home,False,REG,1.0,34.0,30.0,6.0,3.0,0.0,,14.0,4.0,9.0,left
2008020261,28,away,True,REG,4.0,32.0,11.0,34.0,7.0,1.0,,2.0,5.0,6.0,right
2008020273,9,home,False,OT,2.0,25.0,28.0,9.0,5.0,1.0,,19.0,9.0,13.0,right
2008020296,28,home,True,REG,7.0,28.0,28.0,15.0,6.0,2.0,,25.0,9.0,13.0,right
2008020303,30,home,True,REG,4.0,33.0,13.0,6.0,6.0,2.0,,9.0,4.0,19.0,left
2008020305,24,home,True,REG,4.0,24.0,16.0,13.0,3.0,2.0,,7.0,4.0,7.0,right
2008020310,5,away,True,REG,5.0,30.0,18.0,13.0,3.0,0.0,,12.0,16.0,10.0,right
2008020319,22,home,False,REG,1.0,23.0,18.0,8.0,5.0,0.0,,21.0,8.0,23.0,right
2008020320,28,home,True,OT,3.0,40.0,42.0,17.0,2.0,1.0,,17.0,9.0,22.0,right
2008020330,18,away,True,OT,4.0,26.0,15.0,8.0,3.0,0.0,,5.0,8.0,9.0,
2008020331,13,home,False,OT,3.0,41.0,28.0,12.0,6.0,1.0,,5.0,5.0,10.0,left
2008020344,28,away,True,REG,3.0,23.0,22.0,32.0,3.0,0.0,,2.0,6.0,15.0,
2008020350,7,home,False,REG,0.0,30.0,22.0,4.0,2.0,0.0,,9.0,4.0,11.0,right
2008020367,1,away,True,OT,3.0,31.0,16.0,24.0,3.0,0.0,,9.0,7.0,21.0,left
2008020372,17,home,True,REG,6.0,38.0,19.0,8.0,6.0,1.0,,4.0,3.0,7.0,left
2008020397,6,home,True,REG,5.0,24.0,17.0,8.0,6.0,2.0,,6.0,7.0,10.0,right
2008020404,23,away,True,REG,3.0,28.0,17.0,34.0,6.0,1.0,,4.0,11.0,13.0,right
2008020424,7,home,False,REG,1.0,25.0,11.0,8.0,5.0,0.0,,10.0,2.0,7.0,right
2008020454,24,home,False,REG,1.0,20.0,32.0,17.0,3.0,0.0,,12.0,5.0,7.0,right
2008020463,11,home,False,REG,3.0,31.0,17.0,18.0,5.0,1.0,,5.0,7.0,5.0,
2008020511,13,home,False,OT,3.0,28.0,14.0,30.0,5.0,1.0,,3.0,5.0,4.0,left
2008020573,25,away,False,REG,1.0,39.0,13.0,35.0,5.0,0.0,,16.0,7.0,7.0,right
2008020593,28,away,False,REG,2.0,28.0,17.0,10.0,4.0,1.0,,4.0,4.0,16.0,left
2008020603,25,away,False,REG,1.0,23.0,22.0,18.0,3.0,0.0,,3.0,5.0,9.0,left
2008020605,16,away,False,REG,1.0,44.0,25.0,6.0,1.0,1.0,,10.0,9.0,14.0,left
2008020639,20,home,True,REG,3.0,34.0,22.0,35.0,5.0,2.0,,7.0,9.0,10.0,left
2008020643,9,away,True,REG,3.0,30.0,8.0,8.0,5.0,2.0,,2.0,6.0,12.0,
2008020654,17,away,True,REG,4.0,31.0,21.0,10.0,7.0,1.0,,14.0,2.0,12.0,left
2008020665,1,away,True,REG,3.0,36.0,8.0,9.0,1.0,1.0,,10.0,15.0,19.0,right
2008020700,20,home,True,OT,4.0,31.0,14.0,32.0,6.0,1.0,,8.0,11.0,6.0,left
2008020722,10,away,True,REG,7.0,30.0,18.0,2.0,3.0,1.0,,2.0,12.0,17.0,left
2008020730,17,away,False,REG,2.0,29.0,19.0,6.0,6.0,1.0,,7.0,8.0,7.0,left
2008020746,20,away,False,REG,3.0,39.0,22.0,13.0,2.0,0.0,,11.0,7.0,11.0,left
2008020772,8,away,False,REG,2.0,37.0,16.0,10.0,3.0,1.0,,10.0,1.0,14.0,right
2008020775,18,away,True,REG,2.0,26.0,14.0,14.0,2.0,0.0,,3.0,3.0,22.0,left
2008020783,15,home,True,REG,3.0,39.0,17.0,23.0,4.0,1.0,,26.0,12.0,19.0,left
2008020791,30,home,True,OT,2.0,39.0,30.0,12.0,3.0,0.0,,4.0,9.0,14.0,left
2008020808,25,home,False,REG,0.0,33.0,37.0,13.0,2.0,0.0,,12.0,10.0,5.0,left
2008020811,4,home,False,REG,2.0,36.0,23.0,4.0,3.0,0.0,,16.0,11.0,13.0,left
